incidentType,declarationDate,disasterNumber,county,damagedStateAbbreviation,damagedCity,damagedZipCode,applicantAge,householdComposition,occupantsUnderTwo,occupants2to5,occupants6to18,occupants19to64,occupants65andOver,grossIncome,ownRent,primaryResidence,residenceType,homeOwnersInsurance,floodInsurance,registrationMethod,ihpReferral,ihpEligible,ihpAmount,fipAmount,haReferral,haEligible,haAmount,haStatus,onaReferral,onaEligible,onaAmount,utilitiesOut,homeDamage,autoDamage,emergencyNeeds,foodNeed,shelterNeed,accessFunctionalNeeds,sbaEligible,sbaApproved,inspnIssued,inspnReturned,habitabilityRepairsRequired,rpfvl,ppfvl,renterDamageLevel,destroyed,waterLevel,highWaterLocation,floodDamage,floodDamageAmount,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,personalPropertyEligible,personalPropertyAmount,ihpMax,haMax,onaMax,lastRefresh,id
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,0,2,2,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Mobile,true,false,0,0,true,false,0,TSA - Transitional Sheltering Assistance,false,false,0,false,true,false,true,true,true,false,true,true,true,true,false,0,359.34,,false,0,,false,0,false,0,false,0,true,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e40
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,0,0,4,0,0,Owner,true,House/Duplex,true,true,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,true,true,true,false,false,false,true,true,true,4096.56,229.95,,false,0,,false,0,false,0,true,1596,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613803
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,2,0,"$30,001-$60,000",Renter,true,Apartment,false,false,Internet,true,true,5322.06,0,true,true,3373.88,IRCT - Ineligible Recertification ,true,true,1948.18,true,true,false,true,true,,false,false,false,true,true,false,0,993.21,,false,0,,false,0,false,0,false,0,false,false,true,3033,false,0,false,0,true,993.21,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613836
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,1,0,0,0,1,0,"$15,000-$30,000",Renter,true,Condo,false,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,false,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613821
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,CALLAWAY,32404,50-64,2,0,0,0,2,0,"$15,000-$30,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,"IID,INI - Ineligible - Insufficient Damage, Ineligible Insurance",true,false,0,false,true,false,true,true,,false,false,false,true,true,false,203,0,,false,0,,false,0,false,0,true,49.4,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561383b
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,1,0,0,0,1,0,"$15,000-$30,000",Owner,true,House/Duplex,false,false,Internet,true,true,6591.65,0,true,true,4027.79,INR- Ineligible - No Relocation,true,true,2563.86,true,true,false,true,true,true,false,false,false,true,true,true,4027.79,2563.86,,false,0,,false,0,false,0,true,1678.11,false,false,false,0,true,4027.79,false,0,true,2563.86,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e1c
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,0,2,2,0,0,Renter,true,House/Duplex,false,false,Mobile,true,true,1429,0,true,true,1429,ERU - Eligible - Utilities Out,true,false,0,true,true,false,true,true,,false,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,true,1429,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613831
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,1,0,0,0,1,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Mobile,true,true,5752.74,0,true,true,1734,ER - Eligible - Rental Assistance,true,true,4018.74,true,true,true,true,true,true,false,false,false,true,true,true,0,4248.69,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,1734,false,0,false,0,true,4018.74,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613850
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,4,0,0,2,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,true,false,0,true,true,false,true,,,false,false,false,true,true,true,4962.65,520.53,,false,0,,false,0,false,0,true,1689.8,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561386d
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,3,0,0,1,2,0,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,TSA - Transitional Sheltering Assistance,true,false,0,false,true,false,true,true,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,true,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613870
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,1,0,0,0,1,0,"$15,000-$30,000",Renter,true,Apartment,false,false,Mobile,true,true,1734,0,true,true,1734,ER - Eligible - Rental Assistance,false,false,0,true,true,false,true,true,true,false,true,true,true,true,true,0,3434.64,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,1734,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e53
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,2,0,0,0,2,0,"$15,000-$30,000",Renter,true,Other,false,false,Mobile,false,false,0,0,false,false,0,,false,false,0,false,false,false,true,true,true,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561381e
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,5,0,2,1,2,0,0,Renter,true,Other,false,false,Mobile,true,true,1734,0,true,true,1734,ER - Eligible - Rental Assistance,true,false,0,true,true,false,true,true,true,false,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,true,false,true,1734,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e5b
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,3,0,0,0,3,0,"$60,001-$120,000",Renter,true,House/Duplex,false,false,Internet,true,true,6578.9,0,true,true,2858,IRCT - Ineligible Recertification ,true,true,3720.9,false,true,false,true,true,,false,false,false,true,true,true,0,3720.9,Renter-Major Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,false,true,2858,false,0,false,0,true,3720.9,false,false,false,2021-03-20T14:43:43.000Z,607a9256cbe3ae1065614265
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,3,0,0,2,1,0,0,Renter,true,Apartment,false,false,Mobile,true,true,3533,0,true,true,3033,ER - Eligible - Rental Assistance,true,true,500,false,true,false,true,true,true,false,false,false,true,true,true,0,0,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,true,true,3033,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561382d
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,2,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Internet,true,false,0,0,true,false,0,INS - Insured,true,false,0,false,true,false,true,,true,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e6f
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,3,0,0,1,2,0,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Mobile,true,true,209.99,0,true,false,0,"IID,INS - Ineligible Insufficient Damage, Insured",true,true,209.99,true,true,false,true,true,,false,true,true,true,true,false,21.96,419.98,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9256cbe3ae106561424a
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,5,0,0,3,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,true,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656137f8
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,3,0,1,0,2,0,"$60,001-$120,000",Renter,true,House/Duplex,false,false,Mobile,true,true,10577.67,0,true,true,2022,TSA - Transitional Sheltering Assistance,true,true,8555.67,true,true,false,true,true,,false,false,false,true,true,true,0,9433.56,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,false,true,2022,false,0,false,0,true,8555.67,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561383a
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,1,0,0,0,0,1,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,false,false,0,false,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561386c
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,5,0,0,0,4,1,"$30,001-$60,000",Renter,true,Mobile Home,false,false,Internet,true,true,7207.09,0,true,true,2858,TSA - Transitional Sheltering Assistance,true,true,4349.09,false,true,false,true,true,true,true,false,false,true,true,true,0,4579.05,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,false,true,2858,false,0,false,0,true,4349.09,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656137f6
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,2,0,0,0,1,1,0,Renter,true,House/Duplex,false,false,Mobile,true,false,0,0,true,false,0,"ILDOBR,WVO - Ineligible Ineligible Linked For Duplicate Review, Withdrawn - Applicant Withdrew Voluntarily",false,false,0,false,true,false,true,true,true,false,false,false,true,true,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656137fc
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,4,0,0,0,4,0,0,Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INI - Ineligible - Ineligible Insurance,true,false,0,true,true,false,true,true,,false,false,false,true,true,true,6288.86,0,,false,0,,false,0,false,0,true,1235,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613814
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,CALLAWAY,32404,50-64,>5,1,2,3,1,0,"$15,000-$30,000",Renter,true,Mobile Home,false,false,Mobile,true,true,8912.84,0,true,true,2366.72,IRCT - Ineligible Recertification ,true,true,6546.12,true,true,true,true,,true,false,false,false,true,true,true,0,6276.07,Renter-Major Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,true,true,2022,false,0,false,0,true,6046.12,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e6b
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,5,1,0,2,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,true,Internet,true,false,0,0,true,false,0,INI - Ineligible - Ineligible Insurance,true,false,0,false,true,false,true,true,,false,false,false,true,true,true,1356.4,0,,false,0,,false,0,false,0,true,839.8,true,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561385a
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,2,0,0,0,2,0,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INI - Ineligible - Ineligible Insurance,true,false,0,true,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9256cbe3ae1065614252
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,"<$15,000",Renter,true,House/Duplex,false,false,Mobile,true,false,0,0,true,false,0,"ILDOBR,WVO - Ineligible Ineligible Linked For Duplicate Review, Withdrawn - Applicant Withdrew Voluntarily",true,false,0,true,true,false,true,true,true,false,false,false,true,true,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e50
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,5,1,1,0,3,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,false,true,false,true,true,,false,true,true,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613800
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,4,0,1,1,2,0,"$60,001-$120,000",Renter,true,House/Duplex,false,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,false,true,false,true,true,true,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613826
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,false,false,0,false,true,false,true,true,true,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e42
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,1,1,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,TSA - Transitional Sheltering Assistance,false,false,0,false,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,true,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561382a
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,0,2,1,1,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613846
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,1,0,0,0,1,0,"<$15,000",Renter,true,Mobile Home,false,false,Internet,true,false,0,0,true,false,0,"ILDOBR,WVO - Ineligible Ineligible Linked For Duplicate Review, Withdrawn - Applicant Withdrew Voluntarily",false,false,0,true,true,false,true,true,true,false,false,false,true,true,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613865
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,2,0,0,0,0,2,"$30,001-$60,000",Owner,true,House/Duplex,false,false,Internet,true,true,16436.93,0,true,true,16436.93,EHR - Eligible - Home Repairs,false,false,0,false,true,false,false,,,true,false,false,true,true,true,14702.93,2126.98,,false,0,,false,0,false,0,true,3885.69,false,false,true,1734,true,14702.93,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561386e
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,4,0,1,0,3,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Internet,true,true,9502.96,0,true,true,3186,ERFD - Eligible - Readily Fabricated Dwelling,true,true,6316.96,false,true,false,true,true,,false,false,false,true,true,true,0,7236.76,Renter-Major Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,true,true,3186,false,0,false,0,true,6316.96,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613807
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,>5,0,0,4,3,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,false,true,false,true,true,true,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613808
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,3,0,1,1,1,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,TSA - Transitional Sheltering Assistance,false,false,0,true,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,true,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613813
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,0,2,2,0,"$60,001-$120,000",Owner,true,House/Duplex,false,false,Mobile,true,true,7418.7,0,true,true,5546.43,ER - Eligible - Rental Assistance,true,true,1872.27,true,true,false,false,,,false,false,false,true,true,true,2360.43,2102.22,,false,0,,false,0,false,0,true,144,false,false,true,3186,true,2360.43,false,0,true,1872.27,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613815
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,5,0,0,0,3,2,"$30,001-$60,000",Owner,true,Mobile Home,true,false,Mobile,true,false,0,0,true,false,0,"IID,INS - Ineligible Insufficient Damage, Insured",false,false,0,true,true,false,false,,,false,false,false,true,true,false,625.74,229.99,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e1d
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,1,0,0,0,0,1,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613e21
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,CALLAWAY,32404,19-34,4,0,0,3,1,0,"$15,000-$30,000",Renter,true,Apartment,false,false,Internet,true,true,1474.85,0,true,true,1011,ERU - Eligible - Utilities Out,true,true,463.85,true,true,false,true,true,true,false,false,false,true,true,false,0,463.85,,false,0,,false,0,false,0,false,0,false,false,true,1011,false,0,false,0,true,463.85,false,false,false,2021-03-20T14:43:43.000Z,607a9256cbe3ae1065614261
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,2,0,0,0,1,1,"<$15,000",Owner,true,Mobile Home,false,false,Internet,true,true,37230.86,0,true,true,34249,EHR - Eligible - Home Repairs,true,true,2981.86,true,true,false,true,true,,false,false,false,true,true,true,32227,3441.76,,true,0,,false,0,false,0,false,0,true,true,true,2022,true,2330.86,true,29896.14,true,2981.86,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561388d
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,2,0,0,0,1,1,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,false,,,false,true,true,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656138de
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,2,0,0,0,2,0,"$120,001-$175,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,WVO - Withdrawn - Applicant Withdrew Voluntarily,false,false,0,true,true,false,true,,true,false,false,false,true,true,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561387b
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,5,0,0,4,1,0,"$60,001-$120,000",Renter,true,House/Duplex,false,false,Mobile,true,true,4432.84,0,true,true,2858,ILER - Ineligible Lodging Expenses Reimbursement,true,true,1574.84,true,true,false,true,,true,false,false,false,true,true,true,0,1574.85,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,false,true,2858,false,0,false,0,true,1574.84,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656138ce
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,3,0,0,0,3,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Internet,true,true,2022,0,true,true,2022,ER - Eligible - Rental Assistance,false,false,0,false,true,false,true,true,,false,false,false,true,true,true,0,1223.55,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,2022,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656138d1
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,0,2,2,0,"$120,001-$175,000",Owner,true,House/Duplex,true,true,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,true,,true,false,false,false,true,true,true,2880.4,0,,false,0,,false,0,false,0,true,1086.8,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613899
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,3,0,0,0,3,0,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,true,true,,false,true,true,true,true,true,3811.36,0,,false,0,,false,0,false,0,true,573.72,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561388a
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,2,0,0,0,2,0,0,Renter,true,Townhouse,false,false,Internet,true,true,500,0,true,false,0,INI - Ineligible - Ineligible Insurance,true,true,500,true,true,false,true,true,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,true,true,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae1065613879
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Internet,true,true,500,0,true,false,0,TSAI - Transitional Shelter Assistance Information,true,true,500,true,true,false,true,true,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,true,true,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656138cf
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,"$30,001-$60,000",Owner,false,House/Duplex,true,true,Internet,false,false,0,0,false,false,0,,false,false,0,false,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656138b6
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,2,0,0,1,1,0,"$15,000-$30,000",Renter,true,Mobile Home,false,false,Mobile,true,true,6157,0,true,true,6157,ERCT - Eligible - Recertification  ,false,false,0,false,true,false,true,true,,false,false,false,true,true,true,0,5917.61,Renter-Major Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,6157,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656138ea
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,>5,1,1,3,2,0,"$60,001-$120,000",Renter,true,House/Duplex,false,false,Internet,true,true,2858,0,true,true,2858,TSAI - Transitional Shelter Assistance Information,true,false,0,false,false,false,true,true,true,false,false,false,true,true,true,0,2434.84,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,true,true,2858,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae10656138e3
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,3,0,0,1,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INI - Ineligible - Ineligible Insurance,true,false,0,false,true,false,true,true,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561387f
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,3,0,1,0,2,0,0,Renter,true,Mobile Home,false,false,Mobile,true,true,6545.33,0,true,true,2022,ER - Eligible - Rental Assistance,true,true,4523.33,true,true,false,false,,,false,false,false,true,true,true,0,4523.33,Renter-Major Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,2022,false,0,false,0,true,4523.33,false,false,false,2021-03-20T14:43:43.000Z,607a9255cbe3ae106561387e
